text,label
"Die Schaffung eines Radweges entlang einer der sechs Nord-Süd-Straßen im Krankenhaus Hietzing wäre sehr praktisch, da man so eine direktere Route statt erst Wolkersbergenstraße nach Südost und dann Hermesstraße nach Westen hätte.",Lückenschluss
Hier würde sich eine Begegnungszone bei zahlreichen Geschäften und Schulen sehr anbieten!,Lückenschluss
Durch Verschmälerung des Gehsteigs wäre ein eigener Radfahrstreifen zur sicheren Überquerung der Brücke sehr gut möglich.,Lückenschluss
Ein Radweg entlang der vorhandenen Bahnbrücke als niveaufreie Wiental-Querung wäre eine enorme Verbesserung. Die St.-Veit-Gasse ist zur Stoßzeit ein Horror,Lückenschluss
Wientalradweg verlängern...,Lückenschluss
Bitte kümmern Sie sich um einen adäquaten Radweg im Rahmen des Umbaus Parkplatz vor Schloss Schönbrunn!,Lückenschluss
"Radweglücke zwischen Linker Wienzeile und Tram-Querung schließen. Es ist nicht sehr benutzerfreundliche, wenn man von der Ullmannstraße kommed im Wiental stadteinwärts weiter fahren will",Lückenschluss
Glassplitter am Boden,Hindernis
Der Radweg in der Längenfeldgasse auf Höhe Volkshochschule wird über den Parkplatz geführt - in der Mitte gibt es eine sehr steile Auf-und Abfahrten - finde ich täglich aufs Neue sehr unangenehm.,Hindernis
"Genau hier steht relativ unmotiviert eine Litfasssäule, die den Radweg zu einer engen Kurve zwingt und die Sicht auf evtl. entgegenkommnende Radler nimmt.",Hindernis
"Die Baustelle blockiert den Radweg. Da der Radweg bis unmittelbar vor der Baustelle geht und für diesen Benutzungspflicht gilt, ist ein einigermaßen Flüssiges vorankommen hier unmöglich.",Hindernis
